date,product_id,product_name,category,units_sold,selling_price,promotion,discount,holiday,store_location,stock_available
2023-04-20,4,Mechanical Keyboard,Electronics,44,149.99,False,0,False,Houston,184
2023-04-21,5,Monitor 27inch,Electronics,10,399.99,False,0,False,Los Angeles,25
2023-04-21,13,Backpack Pro,Accessories,35,79.99,False,0,False,New York,143
2023-04-21,8,Bookshelf,Furniture,17,199.99,False,0,False,Chicago,43
2023-04-21,5,Monitor 27inch,Electronics,17,399.99,False,0,False,Chicago,71
2023-04-22,6,Office Chair,Furniture,18,299.99,False,0,False,Los Angeles,37
2023-04-22,5,Monitor 27inch,Electronics,30,399.99,False,0,False,Los Angeles,128
2023-04-22,12,Markers Pack,Stationery,187,6.99,False,0,False,Los Angeles,814
2023-04-23,13,Backpack Pro,Accessories,43,79.99,False,0,False,New York,111
2023-04-23,7,Standing Desk,Furniture,5,599.99,False,0,False,Houston,23
2023-04-23,13,Backpack Pro,Accessories,36,79.99,False,0,False,Los Angeles,127
2023-04-23,5,Monitor 27inch,Electronics,14,399.99,False,0,False,Los Angeles,22
2023-04-23,11,Printer Paper,Stationery,363,8.99,False,0,False,Los Angeles,723
2023-04-23,6,Office Chair,Furniture,18,299.99,False,0,False,Chicago,55
2023-04-23,15,Desk Lamp,Accessories,57,34.99,False,0,False,Chicago,152
2023-04-23,10,Pen Set,Stationery,281,12.99,False,0,True,Houston,672
2023-04-24,13,Backpack Pro,Accessories,25,79.99,True,0,False,Chicago,86
2023-04-24,15,Desk Lamp,Accessories,70,34.99,True,0,False,Chicago,184
2023-04-24,9,Notebook A4,Stationery,191,4.74,True,5,False,Houston,660
2023-04-24,9,Notebook A4,Stationery,204,4.99,False,0,False,Phoenix,884
2023-04-24,14,Water Bottle,Accessories,180,18.99,True,5,False,New York,471
2023-04-25,14,Water Bottle,Accessories,130,19.99,False,0,False,New York,349
2023-04-25,2,Wireless Mouse,Electronics,86,29.99,False,0,False,Houston,425
2023-04-25,8,Bookshelf,Furniture,11,199.99,False,0,True,Chicago,41
2023-04-25,3,USB-C Hub,Electronics,98,44.99,True,10,True,Houston,483
2023-04-26,4,Mechanical Keyboard,Electronics,35,149.99,False,0,False,New York,63
2023-04-26,11,Printer Paper,Stationery,120,8.99,False,0,False,Chicago,294
2023-04-26,11,Printer Paper,Stationery,184,8.99,False,0,False,Phoenix,428
2023-04-26,3,USB-C Hub,Electronics,47,49.99,False,0,False,Phoenix,186
2023-04-26,6,Office Chair,Furniture,11,299.99,False,0,False,Phoenix,34
2023-04-27,11,Printer Paper,Stationery,225,8.99,False,0,False,New York,408
2023-04-27,8,Bookshelf,Furniture,15,199.99,False,0,False,New York,35
2023-04-27,6,Office Chair,Furniture,13,299.99,False,0,False,Houston,39
2023-04-27,12,Markers Pack,Stationery,88,6.99,False,0,False,Houston,188
2023-04-27,15,Desk Lamp,Accessories,37,34.99,False,0,False,New York,178
2023-04-28,4,Mechanical Keyboard,Electronics,22,149.99,False,0,False,Houston,63
2023-04-28,3,USB-C Hub,Electronics,18,49.99,False,0,False,Los Angeles,44
2023-04-28,9,Notebook A4,Stationery,279,4.99,False,0,False,Chicago,607
2023-04-28,15,Desk Lamp,Accessories,41,34.99,False,0,False,New York,143
2023-04-29,13,Backpack Pro,Accessories,14,79.99,False,0,False,New York,66
2023-04-29,11,Printer Paper,Stationery,207,8.99,False,0,False,Los Angeles,689
2023-04-29,13,Backpack Pro,Accessories,25,59.99,True,25,False,Phoenix,123
2023-04-29,6,Office Chair,Furniture,17,299.99,False,0,False,Houston,35
2023-04-30,15,Desk Lamp,Accessories,60,34.99,False,0,False,Phoenix,138
2023-04-30,11,Printer Paper,Stationery,253,7.19,True,20,False,Phoenix,977
2023-04-30,10,Pen Set,Stationery,261,12.99,False,0,False,Los Angeles,765
2023-04-30,13,Backpack Pro,Accessories,34,79.99,False,0,False,Phoenix,121
2023-04-30,7,Standing Desk,Furniture,7,599.99,False,0,False,Chicago,19
2023-04-30,9,Notebook A4,Stationery,201,4.99,False,0,False,Phoenix,524
2023-05-01,11,Printer Paper,Stationery,267,7.64,True,15,False,Los Angeles,1244
2023-05-01,11,Printer Paper,Stationery,190,8.99,False,0,False,Los Angeles,415
2023-05-01,3,USB-C Hub,Electronics,67,49.99,False,0,False,Chicago,306
2023-05-01,4,Mechanical Keyboard,Electronics,35,149.99,False,0,False,Houston,93
2023-05-01,7,Standing Desk,Furniture,9,599.99,False,0,False,Chicago,18
2023-05-02,10,Pen Set,Stationery,133,12.99,True,0,False,Chicago,648
2023-05-02,7,Standing Desk,Furniture,13,599.99,False,0,False,New York,39
2023-05-02,13,Backpack Pro,Accessories,38,79.99,False,0,False,Houston,91
2023-05-02,9,Notebook A4,Stationery,283,3.99,True,20,False,Phoenix,542
2023-05-02,15,Desk Lamp,Accessories,34,34.99,False,0,False,Chicago,99
2023-05-03,12,Markers Pack,Stationery,98,6.99,False,0,False,Phoenix,245
2023-05-03,7,Standing Desk,Furniture,6,599.99,False,0,False,Houston,27
2023-05-03,15,Desk Lamp,Accessories,41,34.99,False,0,False,Houston,66
2023-05-03,4,Mechanical Keyboard,Electronics,22,149.99,False,0,False,Phoenix,77
2023-05-03,11,Printer Paper,Stationery,142,8.99,False,0,False,Chicago,473
2023-05-04,4,Mechanical Keyboard,Electronics,22,149.99,False,0,False,Los Angeles,52
2023-05-04,15,Desk Lamp,Accessories,39,34.99,False,0,False,New York,119
2023-05-04,6,Office Chair,Furniture,8,299.99,False,0,False,Houston,15
2023-05-04,7,Standing Desk,Furniture,6,599.99,False,0,False,New York,14
2023-05-04,12,Markers Pack,Stationery,140,6.99,False,0,False,Phoenix,495
2023-05-04,3,USB-C Hub,Electronics,60,49.99,False,0,False,Houston,180
2023-05-04,10,Pen Set,Stationery,228,12.99,False,0,False,New York,1098
2023-05-04,8,Bookshelf,Furniture,30,169.99,True,15,False,New York,60
2023-05-04,9,Notebook A4,Stationery,289,4.99,False,0,False,Chicago,810
2023-05-04,6,Office Chair,Furniture,11,299.99,False,0,False,Houston,38
2023-05-04,14,Water Bottle,Accessories,158,16.99,True,15,False,New York,667
2023-05-04,4,Mechanical Keyboard,Electronics,41,149.99,False,0,False,Chicago,128
2023-05-04,13,Backpack Pro,Accessories,29,79.99,False,0,False,Chicago,75
2023-05-05,12,Markers Pack,Stationery,79,6.99,False,0,False,Chicago,305
2023-05-05,6,Office Chair,Furniture,27,254.99,True,15,False,Houston,116
2023-05-06,14,Water Bottle,Accessories,175,19.99,False,0,False,New York,721
2023-05-06,2,Wireless Mouse,Electronics,64,29.99,False,0,False,New York,139
2023-05-06,6,Office Chair,Furniture,25,299.99,False,0,True,Houston,100
2023-05-06,12,Markers Pack,Stationery,142,6.99,False,0,False,Phoenix,567
2023-05-06,4,Mechanical Keyboard,Electronics,10,149.99,False,0,False,Los Angeles,16
2023-05-06,4,Mechanical Keyboard,Electronics,47,149.99,False,0,False,Houston,108
2023-05-06,3,USB-C Hub,Electronics,72,49.99,False,0,False,Los Angeles,305
2023-05-06,15,Desk Lamp,Accessories,60,34.99,False,0,False,Los Angeles,245
2023-05-07,7,Standing Desk,Furniture,6,599.99,False,0,False,Houston,27
2023-05-07,11,Printer Paper,Stationery,399,7.19,True,20,False,Houston,861
2023-05-07,8,Bookshelf,Furniture,19,199.99,False,0,False,Los Angeles,71
2023-05-07,3,USB-C Hub,Electronics,60,49.99,False,0,False,New York,132
2023-05-07,11,Printer Paper,Stationery,377,8.99,False,0,True,Chicago,1815
2023-05-08,13,Backpack Pro,Accessories,47,75.99,True,5,False,Chicago,133
2023-05-08,8,Bookshelf,Furniture,17,199.99,False,0,False,Houston,66
2023-05-08,12,Markers Pack,Stationery,121,6.99,False,0,False,New York,422
2023-05-08,11,Printer Paper,Stationery,210,8.99,False,0,False,Chicago,338
2023-05-09,6,Office Chair,Furniture,10,299.99,False,0,False,Chicago,43
2023-05-09,11,Printer Paper,Stationery,202,8.99,False,0,False,Los Angeles,841
2023-05-09,11,Printer Paper,Stationery,131,8.99,False,0,False,New York,316
2023-05-10,14,Water Bottle,Accessories,100,19.99,False,0,False,New York,206
2023-05-10,4,Mechanical Keyboard,Electronics,21,149.99,False,0,False,New York,72
2023-05-10,13,Backpack Pro,Accessories,33,79.99,False,0,False,Phoenix,98
2023-05-10,13,Backpack Pro,Accessories,30,79.99,False,0,False,Houston,69
2023-05-11,9,Notebook A4,Stationery,287,4.99,False,0,False,New York,812
2023-05-11,7,Standing Desk,Furniture,7,599.99,False,0,False,Chicago,15
2023-05-11,8,Bookshelf,Furniture,18,199.99,False,0,False,Los Angeles,31
2023-05-12,11,Printer Paper,Stationery,233,8.99,False,0,True,Chicago,821
2023-05-12,7,Standing Desk,Furniture,10,599.99,False,0,False,Los Angeles,44
2023-05-12,4,Mechanical Keyboard,Electronics,46,149.99,True,0,False,Chicago,179
2023-05-12,1,Laptop Pro 15,Electronics,19,1299.99,False,0,False,New York,77
2023-05-13,6,Office Chair,Furniture,27,299.99,False,0,False,Phoenix,59
2023-05-13,1,Laptop Pro 15,Electronics,13,1299.99,False,0,True,New York,39
2023-05-13,13,Backpack Pro,Accessories,37,79.99,False,0,False,New York,82
2023-05-13,8,Bookshelf,Furniture,17,199.99,False,0,False,Phoenix,78
2023-05-13,12,Markers Pack,Stationery,120,6.99,False,0,False,New York,197
2023-05-14,15,Desk Lamp,Accessories,72,34.99,False,0,False,Phoenix,246
2023-05-14,9,Notebook A4,Stationery,334,4.99,False,0,False,Chicago,977
2023-05-14,5,Monitor 27inch,Electronics,28,399.99,False,0,True,Houston,106
2023-05-14,13,Backpack Pro,Accessories,17,79.99,False,0,False,New York,31
2023-05-14,13,Backpack Pro,Accessories,39,79.99,False,0,False,Houston,117
2023-05-14,3,USB-C Hub,Electronics,64,49.99,False,0,False,New York,260
2023-05-14,7,Standing Desk,Furniture,11,599.99,False,0,True,Chicago,20
2023-05-15,13,Backpack Pro,Accessories,16,79.99,False,0,False,Phoenix,66
2023-05-15,7,Standing Desk,Furniture,8,599.99,False,0,False,New York,25
2023-05-15,11,Printer Paper,Stationery,163,8.99,False,0,False,Chicago,520
2023-05-15,14,Water Bottle,Accessories,69,19.99,False,0,False,Los Angeles,187
2023-05-16,8,Bookshelf,Furniture,26,149.99,True,25,False,Houston,55
2023-05-16,14,Water Bottle,Accessories,99,19.99,False,0,False,Los Angeles,402
2023-05-17,10,Pen Set,Stationery,250,12.99,False,0,False,Phoenix,424
2023-05-17,8,Bookshelf,Furniture,14,199.99,False,0,False,Chicago,69
2023-05-17,10,Pen Set,Stationery,179,12.99,False,0,False,Houston,686
2023-05-17,7,Standing Desk,Furniture,9,599.99,False,0,False,Phoenix,30
2023-05-18,4,Mechanical Keyboard,Electronics,19,149.99,False,0,False,Los Angeles,87
2023-05-18,11,Printer Paper,Stationery,180,8.54,True,5,True,Houston,392
2023-05-18,6,Office Chair,Furniture,12,299.99,False,0,False,Los Angeles,22
2023-05-18,2,Wireless Mouse,Electronics,54,29.99,False,0,False,Los Angeles,219
2023-05-18,13,Backpack Pro,Accessories,24,79.99,False,0,False,Houston,68
2023-05-18,7,Standing Desk,Furniture,16,509.99,True,15,False,Phoenix,57
2023-05-18,10,Pen Set,Stationery,112,12.99,False,0,False,New York,441
2023-05-19,9,Notebook A4,Stationery,272,4.99,False,0,False,Houston,970
2023-05-19,11,Printer Paper,Stationery,217,8.99,False,0,False,Chicago,380
2023-05-19,11,Printer Paper,Stationery,180,8.99,False,0,False,New York,450
2023-05-20,5,Monitor 27inch,Electronics,18,399.99,False,0,False,Houston,57
2023-05-20,15,Desk Lamp,Accessories,44,34.99,False,0,False,Phoenix,174
2023-05-20,14,Water Bottle,Accessories,207,19.99,False,0,True,Chicago,988
2023-05-20,6,Office Chair,Furniture,9,299.99,False,0,False,Chicago,32
2023-05-20,15,Desk Lamp,Accessories,70,34.99,False,0,False,Houston,246
2023-05-20,2,Wireless Mouse,Electronics,114,29.99,False,0,False,Phoenix,477
2023-05-20,8,Bookshelf,Furniture,22,169.99,True,15,False,Los Angeles,83
2023-05-20,6,Office Chair,Furniture,13,299.99,False,0,False,Phoenix,44
2023-05-21,3,USB-C Hub,Electronics,60,49.99,False,0,False,Los Angeles,278
2023-05-21,12,Markers Pack,Stationery,66,6.99,False,0,False,Houston,105
2023-05-22,7,Standing Desk,Furniture,5,599.99,False,0,False,Chicago,16
2023-05-22,12,Markers Pack,Stationery,126,6.99,False,0,False,Houston,217
2023-05-22,15,Desk Lamp,Accessories,51,34.99,False,0,False,Houston,185
2023-05-22,6,Office Chair,Furniture,15,299.99,False,0,False,Chicago,59
2023-05-22,13,Backpack Pro,Accessories,18,79.99,False,0,False,New York,67
2023-05-22,12,Markers Pack,Stationery,152,6.99,False,0,False,Phoenix,613
2023-05-23,15,Desk Lamp,Accessories,37,34.99,False,0,False,Houston,73
2023-05-23,9,Notebook A4,Stationery,243,4.99,False,0,False,Los Angeles,1018
2023-05-23,3,USB-C Hub,Electronics,65,49.99,False,0,False,New York,164
2023-05-23,13,Backpack Pro,Accessories,31,79.99,False,0,False,Phoenix,48
2023-05-23,12,Markers Pack,Stationery,196,6.99,False,0,False,Houston,487
2023-05-24,14,Water Bottle,Accessories,168,19.99,True,0,False,Chicago,512
2023-05-24,3,USB-C Hub,Electronics,86,49.99,True,0,False,New York,319
2023-05-24,9,Notebook A4,Stationery,183,4.99,False,0,False,Chicago,557
2023-05-24,9,Notebook A4,Stationery,198,4.99,False,0,False,New York,888
2023-05-24,12,Markers Pack,Stationery,129,6.99,False,0,True,Los Angeles,413
2023-05-24,7,Standing Desk,Furniture,15,599.99,True,0,False,Phoenix,52
2023-05-25,5,Monitor 27inch,Electronics,18,399.99,False,0,False,Phoenix,28
2023-05-25,4,Mechanical Keyboard,Electronics,21,127.49,True,15,False,Chicago,37
2023-05-25,8,Bookshelf,Furniture,14,199.99,False,0,False,New York,21
2023-05-25,10,Pen Set,Stationery,114,12.99,False,0,False,Chicago,489
2023-05-26,3,USB-C Hub,Electronics,47,47.49,True,5,True,Chicago,162
2023-05-26,14,Water Bottle,Accessories,126,19.99,False,0,False,Houston,341
2023-05-26,4,Mechanical Keyboard,Electronics,66,127.49,True,15,True,New York,145
2023-05-26,2,Wireless Mouse,Electronics,32,29.99,False,0,False,New York,51
2023-05-26,4,Mechanical Keyboard,Electronics,41,149.99,False,0,False,Los Angeles,83
2023-05-26,13,Backpack Pro,Accessories,24,79.99,False,0,False,New York,71
2023-05-26,6,Office Chair,Furniture,9,299.99,False,0,False,New York,17
2023-05-27,12,Markers Pack,Stationery,143,6.99,False,0,False,Chicago,658
2023-05-27,3,USB-C Hub,Electronics,106,47.49,True,5,False,Chicago,173
2023-05-27,2,Wireless Mouse,Electronics,89,29.99,False,0,False,Phoenix,204
2023-05-27,2,Wireless Mouse,Electronics,81,29.99,False,0,False,New York,175
2023-05-27,6,Office Chair,Furniture,16,299.99,False,0,False,New York,48
2023-05-28,5,Monitor 27inch,Electronics,17,399.99,False,0,False,Houston,36
2023-05-29,13,Backpack Pro,Accessories,28,79.99,False,0,True,Phoenix,81
2023-05-29,5,Monitor 27inch,Electronics,20,399.99,False,0,False,Chicago,46
2023-05-30,8,Bookshelf,Furniture,18,199.99,False,0,False,New York,74
2023-05-30,7,Standing Desk,Furniture,12,599.99,False,0,False,Los Angeles,24
2023-05-30,6,Office Chair,Furniture,21,284.99,True,5,False,Phoenix,46
2023-05-30,13,Backpack Pro,Accessories,41,79.99,False,0,False,Los Angeles,158
2023-05-30,1,Laptop Pro 15,Electronics,18,1299.99,False,0,False,Los Angeles,34
2023-05-30,13,Backpack Pro,Accessories,17,79.99,False,0,False,Houston,54
2023-05-30,7,Standing Desk,Furniture,14,599.99,False,0,False,Phoenix,29
2023-05-31,6,Office Chair,Furniture,10,299.99,False,0,False,Los Angeles,48
2023-05-31,6,Office Chair,Furniture,14,299.99,False,0,False,Houston,31
2023-05-31,15,Desk Lamp,Accessories,21,34.99,False,0,False,Phoenix,38
2023-05-31,12,Markers Pack,Stationery,162,5.94,True,15,False,Houston,604
2023-06-01,12,Markers Pack,Stationery,271,5.59,True,20,False,Houston,714
2023-06-01,2,Wireless Mouse,Electronics,126,29.99,False,0,False,Phoenix,577
2023-06-01,12,Markers Pack,Stationery,343,5.59,True,20,True,Houston,1140
2023-06-01,5,Monitor 27inch,Electronics,9,399.99,False,0,False,Houston,15
2023-06-02,15,Desk Lamp,Accessories,39,34.99,False,0,False,Phoenix,168
2023-06-02,8,Bookshelf,Furniture,32,199.99,True,0,True,New York,134
2023-06-02,13,Backpack Pro,Accessories,29,79.99,False,0,False,Chicago,106
2023-06-02,2,Wireless Mouse,Electronics,135,29.99,False,0,False,New York,452
2023-06-02,9,Notebook A4,Stationery,159,4.99,False,0,False,Los Angeles,444
2023-06-02,5,Monitor 27inch,Electronics,26,319.99,True,20,False,Houston,76
2023-06-02,10,Pen Set,Stationery,130,12.99,False,0,False,New York,217
2023-06-03,14,Water Bottle,Accessories,102,19.99,False,0,False,New York,221
2023-06-04,1,Laptop Pro 15,Electronics,9,1299.99,False,0,False,Houston,14
2023-06-04,6,Office Chair,Furniture,24,299.99,False,0,True,New York,117
2023-06-04,10,Pen Set,Stationery,306,12.99,False,0,True,Phoenix,1347
2023-06-04,1,Laptop Pro 15,Electronics,22,1299.99,False,0,False,Houston,57
2023-06-04,13,Backpack Pro,Accessories,10,79.99,False,0,False,Chicago,26
2023-06-04,13,Backpack Pro,Accessories,52,79.99,False,0,False,Chicago,152
2023-06-04,10,Pen Set,Stationery,179,12.99,False,0,False,Chicago,865
2023-06-04,7,Standing Desk,Furniture,8,599.99,False,0,False,New York,24
2023-06-05,10,Pen Set,Stationery,185,12.99,False,0,False,Phoenix,724
2023-06-05,7,Standing Desk,Furniture,8,599.99,False,0,False,Houston,26
2023-06-05,7,Standing Desk,Furniture,6,599.99,False,0,False,New York,19
2023-06-05,1,Laptop Pro 15,Electronics,17,1299.99,False,0,False,Houston,32
2023-06-05,6,Office Chair,Furniture,17,239.99,True,20,False,Los Angeles,84
2023-06-06,3,USB-C Hub,Electronics,63,49.99,False,0,False,New York,183
2023-06-06,6,Office Chair,Furniture,12,299.99,False,0,False,Chicago,44
2023-06-06,1,Laptop Pro 15,Electronics,11,1299.99,False,0,False,Phoenix,40
2023-06-06,2,Wireless Mouse,Electronics,59,29.99,False,0,False,Los Angeles,211
2023-06-07,8,Bookshelf,Furniture,12,199.99,False,0,False,Chicago,44
2023-06-07,10,Pen Set,Stationery,165,12.99,False,0,False,Phoenix,317
2023-06-07,8,Bookshelf,Furniture,16,199.99,False,0,False,Chicago,72
2023-06-07,6,Office Chair,Furniture,10,299.99,False,0,False,Los Angeles,48
2023-06-07,8,Bookshelf,Furniture,16,199.99,False,0,False,Los Angeles,71
2023-06-07,7,Standing Desk,Furniture,6,599.99,False,0,False,Houston,24
2023-06-08,6,Office Chair,Furniture,9,299.99,False,0,False,Los Angeles,41
2023-06-08,9,Notebook A4,Stationery,248,4.99,False,0,False,New York,453
2023-06-08,2,Wireless Mouse,Electronics,135,29.99,True,0,False,Chicago,255
2023-06-08,12,Markers Pack,Stationery,114,6.99,False,0,False,Los Angeles,490
2023-06-09,2,Wireless Mouse,Electronics,74,29.99,False,0,True,Houston,280
2023-06-10,1,Laptop Pro 15,Electronics,19,1299.99,False,0,False,New York,45
2023-06-10,5,Monitor 27inch,Electronics,30,399.99,False,0,False,Chicago,69
2023-06-10,11,Printer Paper,Stationery,257,8.99,False,0,False,Houston,1201
2023-06-10,4,Mechanical Keyboard,Electronics,43,149.99,False,0,True,Chicago,118
2023-06-10,8,Bookshelf,Furniture,18,199.99,False,0,False,Chicago,65
2023-06-10,7,Standing Desk,Furniture,6,599.99,False,0,False,New York,18
2023-06-11,10,Pen Set,Stationery,211,12.99,False,0,False,Chicago,1021
2023-06-11,10,Pen Set,Stationery,272,12.99,False,0,False,Houston,736
2023-06-11,12,Markers Pack,Stationery,126,6.99,False,0,False,Phoenix,405
2023-06-11,6,Office Chair,Furniture,25,299.99,False,0,False,Chicago,99
2023-06-12,6,Office Chair,Furniture,15,299.99,False,0,False,Phoenix,33
2023-06-12,10,Pen Set,Stationery,124,12.99,False,0,False,New York,360
2023-06-12,8,Bookshelf,Furniture,19,199.99,False,0,True,Houston,65
2023-06-12,15,Desk Lamp,Accessories,40,34.99,False,0,False,Phoenix,154
2023-06-12,15,Desk Lamp,Accessories,42,34.99,False,0,False,Houston,149
2023-06-12,13,Backpack Pro,Accessories,33,79.99,False,0,False,Houston,134
2023-06-13,1,Laptop Pro 15,Electronics,13,1299.99,False,0,False,Phoenix,62
2023-06-13,14,Water Bottle,Accessories,128,19.99,False,0,False,Chicago,500
2023-06-13,7,Standing Desk,Furniture,9,599.99,False,0,False,Phoenix,40
2023-06-13,7,Standing Desk,Furniture,5,599.99,False,0,False,Los Angeles,7
2023-06-13,1,Laptop Pro 15,Electronics,17,1299.99,False,0,False,Phoenix,44
2023-06-13,4,Mechanical Keyboard,Electronics,43,149.99,False,0,False,Phoenix,165
2023-06-13,15,Desk Lamp,Accessories,19,34.99,False,0,False,Phoenix,63
2023-06-13,3,USB-C Hub,Electronics,34,49.99,False,0,False,New York,136
2023-06-13,7,Standing Desk,Furniture,8,599.99,False,0,False,Phoenix,35
2023-06-13,4,Mechanical Keyboard,Electronics,38,149.99,False,0,False,New York,103
2023-06-14,11,Printer Paper,Stationery,298,8.99,False,0,False,Los Angeles,1352
2023-06-14,3,USB-C Hub,Electronics,67,49.99,False,0,True,New York,180
2023-06-14,10,Pen Set,Stationery,147,12.99,False,0,False,New York,388
2023-06-14,2,Wireless Mouse,Electronics,12,29.99,False,0,False,Phoenix,54
2023-06-14,4,Mechanical Keyboard,Electronics,28,149.99,False,0,False,Chicago,51
2023-06-14,9,Notebook A4,Stationery,142,4.99,False,0,False,Chicago,476
2023-06-14,5,Monitor 27inch,Electronics,16,399.99,False,0,False,Phoenix,48
2023-06-14,14,Water Bottle,Accessories,98,19.99,False,0,True,Chicago,298
2023-06-14,7,Standing Desk,Furniture,7,599.99,False,0,False,Houston,14
2023-06-15,4,Mechanical Keyboard,Electronics,38,142.49,True,5,False,Los Angeles,175
2023-06-15,4,Mechanical Keyboard,Electronics,32,149.99,False,0,False,Phoenix,54
2023-06-15,8,Bookshelf,Furniture,19,179.99,True,10,False,Los Angeles,70
2023-06-15,14,Water Bottle,Accessories,112,19.99,False,0,False,Phoenix,327
2023-06-15,12,Markers Pack,Stationery,87,6.99,False,0,False,Phoenix,158
2023-06-15,12,Markers Pack,Stationery,121,6.99,False,0,False,Houston,485
2023-06-15,6,Office Chair,Furniture,8,299.99,False,0,False,Phoenix,32
2023-06-15,4,Mechanical Keyboard,Electronics,31,149.99,False,0,False,New York,73
2023-06-15,15,Desk Lamp,Accessories,33,34.99,False,0,False,Chicago,83
2023-06-16,1,Laptop Pro 15,Electronics,8,1299.99,False,0,False,Phoenix,26
2023-06-16,12,Markers Pack,Stationery,138,6.99,False,0,False,Chicago,486
2023-06-16,2,Wireless Mouse,Electronics,63,29.99,False,0,False,New York,288
2023-06-16,4,Mechanical Keyboard,Electronics,16,149.99,False,0,False,Los Angeles,53
2023-06-17,13,Backpack Pro,Accessories,31,79.99,False,0,False,Phoenix,94
2023-06-17,3,USB-C Hub,Electronics,81,47.49,True,5,False,New York,272
2023-06-17,6,Office Chair,Furniture,23,299.99,False,0,False,Los Angeles,44
2023-06-17,11,Printer Paper,Stationery,242,8.99,False,0,False,New York,938
2023-06-17,9,Notebook A4,Stationery,221,4.99,False,0,False,New York,448
2023-06-18,10,Pen Set,Stationery,236,12.99,False,0,False,Chicago,1028
2023-06-18,1,Laptop Pro 15,Electronics,24,1299.99,False,0,False,Houston,98
2023-06-18,6,Office Chair,Furniture,8,299.99,False,0,False,New York,37
2023-06-18,6,Office Chair,Furniture,21,299.99,False,0,False,New York,77
2023-06-19,4,Mechanical Keyboard,Electronics,20,149.99,False,0,False,New York,44
2023-06-19,9,Notebook A4,Stationery,130,4.99,False,0,False,New York,469
2023-06-19,11,Printer Paper,Stationery,168,8.99,False,0,False,Houston,361
2023-06-19,8,Bookshelf,Furniture,5,199.99,False,0,False,Phoenix,20
2023-06-20,3,USB-C Hub,Electronics,58,49.99,False,0,False,Phoenix,195
2023-06-20,7,Standing Desk,Furniture,7,599.99,False,0,False,Phoenix,20
2023-06-20,10,Pen Set,Stationery,142,12.99,False,0,False,Houston,505
2023-06-20,4,Mechanical Keyboard,Electronics,39,149.99,False,0,False,Los Angeles,114
2023-06-21,7,Standing Desk,Furniture,11,569.99,True,5,False,Houston,41
2023-06-21,15,Desk Lamp,Accessories,28,34.99,False,0,False,New York,109
2023-06-21,2,Wireless Mouse,Electronics,100,29.99,False,0,False,Houston,483
2023-06-21,5,Monitor 27inch,Electronics,22,399.99,False,0,False,New York,41
2023-06-21,2,Wireless Mouse,Electronics,136,29.99,False,0,False,Los Angeles,471
2023-06-22,7,Standing Desk,Furniture,14,509.99,True,15,False,Houston,47
2023-06-22,3,USB-C Hub,Electronics,59,49.99,False,0,False,Los Angeles,131
2023-06-22,4,Mechanical Keyboard,Electronics,28,149.99,False,0,False,Chicago,111
2023-06-22,15,Desk Lamp,Accessories,26,34.99,False,0,False,Phoenix,67
2023-06-23,11,Printer Paper,Stationery,96,8.99,False,0,False,Houston,262
2023-06-24,12,Markers Pack,Stationery,191,6.99,True,0,False,Chicago,753
2023-06-24,9,Notebook A4,Stationery,303,4.99,False,0,False,New York,533
2023-06-24,1,Laptop Pro 15,Electronics,22,1299.99,False,0,True,Chicago,56
2023-06-24,15,Desk Lamp,Accessories,76,34.99,False,0,False,Los Angeles,200
2023-06-24,11,Printer Paper,Stationery,160,8.99,False,0,False,Los Angeles,333
2023-06-24,3,USB-C Hub,Electronics,56,49.99,True,0,False,Houston,239
2023-06-25,15,Desk Lamp,Accessories,44,34.99,False,0,False,Los Angeles,161
2023-06-25,15,Desk Lamp,Accessories,45,34.99,False,0,False,Chicago,105
2023-06-25,15,Desk Lamp,Accessories,93,31.49,True,10,False,Houston,229
2023-06-25,2,Wireless Mouse,Electronics,78,29.99,False,0,False,Phoenix,360
2023-06-25,2,Wireless Mouse,Electronics,89,23.99,True,20,False,Chicago,164
2023-06-25,2,Wireless Mouse,Electronics,175,28.49,True,5,False,Phoenix,395
2023-06-26,13,Backpack Pro,Accessories,25,79.99,False,0,False,Phoenix,50
2023-06-26,10,Pen Set,Stationery,231,12.34,True,5,False,Houston,597
2023-06-26,15,Desk Lamp,Accessories,29,34.99,False,0,False,Chicago,51
2023-06-26,14,Water Bottle,Accessories,125,19.99,False,0,False,Houston,546
2023-06-26,1,Laptop Pro 15,Electronics,22,1299.99,False,0,False,Phoenix,95
2023-06-26,3,USB-C Hub,Electronics,33,49.99,False,0,False,Phoenix,89
2023-06-26,11,Printer Paper,Stationery,277,8.99,False,0,False,Houston,995
2023-06-26,2,Wireless Mouse,Electronics,59,29.99,False,0,False,New York,135
2023-06-27,10,Pen Set,Stationery,228,12.99,False,0,False,Phoenix,908
2023-06-27,14,Water Bottle,Accessories,148,19.99,False,0,False,Houston,396
2023-06-27,11,Printer Paper,Stationery,213,8.99,False,0,False,Phoenix,505
2023-06-28,13,Backpack Pro,Accessories,37,63.99,True,20,False,Houston,98
2023-06-29,2,Wireless Mouse,Electronics,86,29.99,False,0,False,Phoenix,393
2023-06-30,11,Printer Paper,Stationery,191,8.99,False,0,False,Los Angeles,918
2023-06-30,7,Standing Desk,Furniture,14,569.99,True,5,False,New York,48
2023-06-30,12,Markers Pack,Stationery,71,6.99,False,0,False,Los Angeles,176
2023-06-30,14,Water Bottle,Accessories,89,16.99,True,15,False,Chicago,405
